WineID,RegionID,WineryID,HarmonizeID
155249,1963,67178,1000017
155249,1963,67178,1000018
155266,2037,67178,1000001
155266,2037,67178,1000004
155266,2037,67178,1000010
155266,2037,67178,1000012
155266,2037,67178,1000017
155266,2037,67178,1000018
155266,2037,67178,1000019
155308,2014,37809,1000004
155308,2014,37809,1000010
155308,2014,37809,1000011
155308,2014,37809,1000013
155334,2006,36760,1000004
155334,2006,36760,1000010
155334,2006,36760,1000011
155334,2006,36760,1000012
155339,2005,34043,1000004
155339,2005,34043,1000010
155339,2005,34043,1000011
155350,2014,37183,1000004
155350,2014,37183,1000010
155350,2014,37183,1000011
155350,2014,37183,1000013
155353,1959,34648,1000011
155353,1959,34648,1000012
155353,1959,34648,1000013
155368,2010,36936,1000004
155368,2010,36936,1000010
155368,2010,36936,1000012
155375,2005,36672,1000003
155375,2005,36672,1000015
155375,2005,36672,1000016
155375,2005,36672,1000022
155375,2005,36672,1000036
155438,2006,36797,1000004
155438,2006,36797,1000010
155438,2006,36797,1000011
155438,2006,36797,1000012
155443,1969,35634,1000003
155443,1969,35634,1000015
155443,1969,35634,1000016
155443,1969,35634,1000022
155443,1969,35634,1000036
155565,1969,34224,1000003
155565,1969,34224,1000015
155565,1969,34224,1000016
155565,1969,34224,1000022
155565,1969,34224,1000036
155618,2014,37496,1000001
155618,2014,37496,1000004
155618,2014,37496,1000010
155618,2014,37496,1000012
155618,2014,37496,1000019
155623,2033,34856,1000004
155623,2033,34856,1000010
155623,2033,34856,1000011
155623,2033,34856,1000013
155628,1994,36405,1000020
155628,1994,36405,1000033
155647,2014,37886,1000001
155647,2014,37886,1000004
155647,2014,37886,1000010
155647,2014,37886,1000012
155647,2014,37886,1000019
155674,2014,37391,1000004
155674,2014,37391,1000010
155674,2014,37391,1000011
155674,2014,37391,1000013
155807,2014,37188,1000001
155807,2014,37188,1000004
155807,2014,37188,1000010
155807,2014,37188,1000017
155807,2014,37188,1000018
156277,2014,37886,1000004
156277,2014,37886,1000010
156277,2014,37886,1000011
156277,2014,37886,1000013
156732,2014,37391,1000004
156732,2014,37391,1000010
156732,2014,37391,1000011
156732,2014,37391,1000013
157189,2014,37479,1000004
157189,2014,37479,1000010
157189,2014,37479,1000011
157189,2014,37479,1000013
157220,2017,38071,1000001
157220,2017,38071,1000003
157220,2017,38071,1000014
157220,2017,38071,1000036
157307,1542,34176,1000004
157307,1542,34176,1000011
157307,1542,34176,1000013
157620,2010,37025,1000004
157620,2010,37025,1000010
157620,2010,37025,1000012
157643,2014,37874,1000004
157643,2014,37874,1000017
157643,2014,37874,1000018
157974,2014,37273,1000004
157974,2014,37273,1000010
157974,2014,37273,1000011
157974,2014,37273,1000013
158087,1967,34856,1000001
158087,1967,34856,1000004
158087,1967,34856,1000010
158087,1967,34856,1000012
158087,1967,34856,1000019
158353,2014,37481,1000004
158353,2014,37481,1000010
158353,2014,37481,1000011
158353,2014,37481,1000013
158374,2014,37853,1000004
158374,2014,37853,1000010
158374,2014,37853,1000011
158374,2014,37853,1000013
158901,2033,34856,1000001
158901,2033,34856,1000002
158901,2033,34856,1000011
158901,2033,34856,1000014
158901,2033,34856,1000019
158901,2033,34856,1000020
159125,2014,37241,1000004
159125,2014,37241,1000010
159125,2014,37241,1000011
159125,2014,37241,1000013
159275,1984,36069,1000020
159275,1984,36069,1000033
159758,2014,37754,1000001
159758,2014,37754,1000004
159758,2014,37754,1000010
159758,2014,37754,1000017
159758,2014,37754,1000018
159763,2630,36116,1000003
159763,2630,36116,1000007
159763,2630,36116,1000017
159763,2630,36116,1000018
159763,2630,36116,1000022
159763,2630,36116,1000036
160065,1032,38588,1000004
160065,1032,38588,1000010
160065,1032,38588,1000011
160065,1032,38588,1000012
160271,3707,36069,1000015
160271,3707,36069,1000016
160271,3707,36069,1000017
160271,3707,36069,1000018
160271,3707,36069,1000040
160277,1994,36405,1000020
160277,1994,36405,1000022
160277,1994,36405,1000033
160710,1999,36521,1000004
160710,1999,36521,1000010
160710,1999,36521,1000011
160710,1999,36521,1000019
161471,1984,36049,1000015
161471,1984,36049,1000016
161471,1984,36049,1000017
161471,1984,36049,1000018
161471,1984,36049,1000036
162391,2018,35956,1000003
162391,2018,35956,1000007
162391,2018,35956,1000014
162391,2018,35956,1000015
162391,2018,35956,1000016
162391,2018,35956,1000022
162417,2567,52562,1000001
162417,2567,52562,1000002
162417,2567,52562,1000003
162417,2567,52562,1000011
162417,2567,52562,1000014
162417,2567,52562,1000022
162455,2567,52590,1000019
162455,2567,52590,1000020
162456,2568,52598,1000004
162456,2568,52598,1000010
162456,2568,52598,1000011
162456,2568,52598,1000012
162456,2568,52598,1000019
162457,2568,52598,1000029
162457,2568,52598,1000044
162467,2567,52576,1000001
162467,2567,52576,1000002
162467,2567,52576,1000011
162467,2567,52576,1000012
162467,2567,52576,1000013
162497,2282,40375,1000004
162497,2282,40375,1000010
162497,2282,40375,1000011
162497,2282,40375,1000012
162502,2268,39051,1000004
162502,2268,39051,1000010
162502,2268,39051,1000011
162502,2268,39051,1000012
162505,2285,39456,1000004
162505,2285,39456,1000007
162505,2285,39456,1000010
162505,2285,39456,1000011
162505,2285,39456,1000017
162506,2267,39248,1000004
162506,2267,39248,1000007
162506,2267,39248,1000010
162506,2267,39248,1000011
163039,2267,39527,1000004
163039,2267,39527,1000007
163039,2267,39527,1000010
163039,2267,39527,1000011
162507,2268,40381,1000001
162507,2268,40381,1000004
162507,2268,40381,1000010
162507,2268,40381,1000012
162507,2268,40381,1000017
162507,2268,40381,1000018
162514,2268,40381,1000004
162514,2268,40381,1000007
162514,2268,40381,1000010
162514,2268,40381,1000011
162519,2268,39051,1000004
162519,2268,39051,1000010
162519,2268,39051,1000011
162519,2268,39051,1000012
162525,2268,39051,1000004
162525,2268,39051,1000007
162525,2268,39051,1000010
162525,2268,39051,1000011
162530,2268,39874,1000004
162530,2268,39874,1000010
162530,2268,39874,1000011
162530,2268,39874,1000012
162611,2276,40100,1000004
162611,2276,40100,1000007
162611,2276,40100,1000010
162611,2276,40100,1000011
162684,2268,39780,1000004
162684,2268,39780,1000007
162684,2268,39780,1000010
162684,2268,39780,1000011
162721,2268,39723,1000004
162721,2268,39723,1000007
162721,2268,39723,1000011
162721,2268,39723,1000013
162738,2283,39380,1000004
162738,2283,39380,1000010
162738,2283,39380,1000013
162743,2278,40307,1000004
162743,2278,40307,1000010
162743,2278,40307,1000011
162743,2278,40307,1000012
162748,2267,39236,1000004
162748,2267,39236,1000007
162748,2267,39236,1000010
162748,2267,39236,1000011
162756,2267,39549,1000004
162756,2267,39549,1000007
162756,2267,39549,1000010
162756,2267,39549,1000011
162764,2267,40307,1000004
162764,2267,40307,1000007
162764,2267,40307,1000010
162764,2267,40307,1000011
162824,2267,39673,1000003
162824,2267,39673,1000014
162824,2267,39673,1000041
162841,2267,39507,1000004
162841,2267,39507,1000019
162894,2267,10215,1000004
162894,2267,10215,1000007
162894,2267,10215,1000010
162894,2267,10215,1000011
162912,2268,39874,1000003
162912,2268,39874,1000014
162912,2268,39874,1000041
162948,2267,39585,1000004
162948,2267,39585,1000010
162948,2267,39585,1000011
162948,2267,39585,1000012
163025,2267,39596,1000004
163025,2267,39596,1000010
163025,2267,39596,1000011
163025,2267,39596,1000012
163101,2267,39549,1000003
163101,2267,39549,1000014
163101,2267,39549,1000041
163162,2268,39808,1000004
163162,2268,39808,1000010
163162,2268,39808,1000011
163162,2268,39808,1000012
163177,2267,39467,1000004
163177,2267,39467,1000007
163177,2267,39467,1000010
163177,2267,39467,1000011
163305,2267,39445,1000004
163305,2267,39445,1000010
163305,2267,39445,1000011
163305,2267,39445,1000012
163306,2265,39008,1000004
163306,2265,39008,1000010
163306,2265,39008,1000011
163306,2265,39008,1000012
163315,2267,39236,1000003
163315,2267,39236,1000014
163315,2267,39236,1000041
163332,2267,39549,1000004
163332,2267,39549,1000010
163332,2267,39549,1000011
163332,2267,39549,1000017
163332,2267,39549,1000018
163332,2267,39549,1000019
163343,2267,39549,1000004
163343,2267,39549,1000019
163359,2267,39488,1000004
163359,2267,39488,1000007
163359,2267,39488,1000010
163359,2267,39488,1000011
163365,2267,39549,1000019
163365,2267,39549,1000020
163383,2267,39445,1000004
163383,2267,39445,1000007
163383,2267,39445,1000010
163383,2267,39445,1000011
163388,2266,39050,1000003
163388,2266,39050,1000014
163388,2266,39050,1000041
163465,2265,39008,1000004
163465,2265,39008,1000007
163465,2265,39008,1000010
163465,2265,39008,1000011
163490,2268,39771,1000004
163490,2268,39771,1000010
163490,2268,39771,1000011
163490,2268,39771,1000012
163493,2270,39997,1000004
163493,2270,39997,1000007
163493,2270,39997,1000010
163493,2270,39997,1000011
163544,2267,39236,1000004
163544,2267,39236,1000010
163544,2267,39236,1000013
163557,2276,40218,1000004
163557,2276,40218,1000007
163557,2276,40218,1000010
163557,2276,40218,1000011
163633,2267,39585,1000004
163633,2267,39585,1000010
163633,2267,39585,1000011
163633,2267,39585,1000012
163659,2268,39874,1000004
163659,2268,39874,1000010
163659,2268,39874,1000011
163659,2268,39874,1000017
163659,2268,39874,1000018
163659,2268,39874,1000019
163663,2268,39783,1000004
163663,2268,39783,1000010
163663,2268,39783,1000011
163663,2268,39783,1000012
163695,2267,39549,1000001
163695,2267,39549,1000002
163695,2267,39549,1000011
163695,2267,39549,1000014
163835,2276,40010,1000001
163835,2276,40010,1000002
163835,2276,40010,1000011
163835,2276,40010,1000014
163839,2267,39047,1000004
163839,2267,39047,1000011
163839,2267,39047,1000012
163839,2267,39047,1000013
163842,2283,40381,1000004
163842,2283,40381,1000010
163842,2283,40381,1000013
163876,2265,39008,1000003
163876,2265,39008,1000024
163876,2265,39008,1000026
163876,2265,39008,1000028
163876,2265,39008,1000031
163877,2278,40332,1000004
163877,2278,40332,1000007
163877,2278,40332,1000010
163877,2278,40332,1000011
163888,2267,39549,1000003
163888,2267,39549,1000014
163888,2267,39549,1000041
163965,2268,39808,1000004
163965,2268,39808,1000010
163965,2268,39808,1000013
164005,2268,39771,1000004
164005,2268,39771,1000007
164005,2268,39771,1000010
164005,2268,39771,1000011
164220,2273,39015,1000001
164220,2273,39015,1000011
164220,2273,39015,1000014
164220,2273,39015,1000015
164220,2273,39015,1000016
164220,2273,39015,1000022
164250,2266,39673,1000001
164250,2266,39673,1000002
164250,2266,39673,1000011
164250,2266,39673,1000014
164257,2267,39621,1000003
164257,2267,39621,1000014
164257,2267,39621,1000041
164279,2272,39051,1000003
164279,2272,39051,1000014
164279,2272,39051,1000041
164440,2267,39248,1000003
164440,2267,39248,1000015
164440,2267,39248,1000016
164440,2267,39248,1000019
164440,2267,39248,1000040
164489,2269,39445,1000003
164489,2269,39445,1000014
164489,2269,39445,1000041
164598,2267,39673,1000004
164598,2267,39673,1000010
164598,2267,39673,1000011
164598,2267,39673,1000017
164598,2267,39673,1000018
164598,2267,39673,1000019
164604,2283,39599,1000003
164604,2283,39599,1000014
164604,2283,39599,1000041
164927,2268,39744,1000004
164927,2268,39744,1000011
164927,2268,39744,1000017
164927,2268,39744,1000018
164927,2268,39744,1000019
164945,2266,40381,1000003
164945,2266,40381,1000014
164945,2266,40381,1000041
164987,2267,39494,1000004
164987,2267,39494,1000012
165143,2278,40284,1000001
165143,2278,40284,1000004
165143,2278,40284,1000012
165143,2278,40284,1000017
165143,2278,40284,1000019
165555,2268,39754,1000004
165555,2268,39754,1000010
165555,2268,39754,1000011
165555,2268,39754,1000019
165674,2267,39549,1000003
165674,2267,39549,1000030
165674,2267,39549,1000034
166040,2268,39760,1000004
166040,2268,39760,1000010
166040,2268,39760,1000011
166040,2268,39760,1000017
166040,2268,39760,1000018
166040,2268,39760,1000019
166134,2283,39599,1000004
166134,2283,39599,1000010
166134,2283,39599,1000011
166134,2283,39599,1000019
167079,2576,70347,1000001
167079,2576,70347,1000004
167079,2576,70347,1000011
167079,2576,70347,1000012
167079,2576,70347,1000023
167114,2570,70298,1000004
167114,2570,70298,1000010
167114,2570,70298,1000012
167124,2571,70326,1000004
167124,2571,70326,1000010
167124,2571,70326,1000012
167154,2570,70288,1000004
167154,2570,70288,1000010
167154,2570,70288,1000012
167186,2574,70337,1000004
167186,2574,70337,1000010
167186,2574,70337,1000012
167190,2574,70338,1000004
167190,2574,70338,1000010
167190,2574,70338,1000011
167263,2581,10215,1000004
167263,2581,10215,1000010
167263,2581,10215,1000011
167265,2570,70269,1000004
167265,2570,70269,1000010
167265,2570,70269,1000012
167418,2058,60469,1000004
167418,2058,60469,1000010
167418,2058,60469,1000011
167419,2058,60888,1000004
167419,2058,60888,1000010
167419,2058,60888,1000011
167425,2058,60994,1000004
167425,2058,60994,1000010
167425,2058,60994,1000011
167429,2058,61307,1000004
167429,2058,61307,1000010
167429,2058,61307,1000011
167431,2058,60581,1000004
167431,2058,60581,1000010
167431,2058,60581,1000011
167433,2056,60479,1000004
167433,2056,60479,1000010
167433,2056,60479,1000011
167439,2058,60974,1000004
167439,2058,60974,1000010
167439,2058,60974,1000011
167440,2058,60494,1000004
167440,2058,60494,1000010
167440,2058,60494,1000011
167443,2058,61307,1000001
167443,2058,61307,1000004
167443,2058,61307,1000011
167443,2058,61307,1000012
167443,2058,61307,1000023
167445,2058,60505,1000004
167445,2058,60505,1000010
167445,2058,60505,1000011
167446,2056,60999,1000004
167446,2056,60999,1000010
167446,2056,60999,1000011
167449,2058,60581,1000004
167449,2058,60581,1000010
167449,2058,60581,1000011
167450,2058,60459,1000004
167450,2058,60459,1000010
167450,2058,60459,1000011
167458,2058,60548,1000004
167458,2058,60548,1000010
167458,2058,60548,1000011
167458,2058,60548,1000012
167460,2058,60974,1000004
167460,2058,60974,1000010
167460,2058,60974,1000011
167462,2058,61307,1000001
167462,2058,61307,1000002
167462,2058,61307,1000011
167462,2058,61307,1000014
167463,2058,60974,1000004
167463,2058,60974,1000010
167463,2058,60974,1000011
167464,2058,60992,1000004
167464,2058,60992,1000010
167464,2058,60992,1000011
167464,2058,60992,1000045
167470,2058,60909,1000004
167470,2058,60909,1000010
167470,2058,60909,1000011
167475,2047,60392,1000004
167475,2047,60392,1000010
167475,2047,60392,1000011
167487,2058,60569,1000004
167487,2058,60569,1000010
167487,2058,60569,1000011
167530,2058,60888,1000001
167530,2058,60888,1000002
167530,2058,60888,1000011
167530,2058,60888,1000014
167592,2066,61627,1000004
167592,2066,61627,1000010
167592,2066,61627,1000011
167614,2058,60888,1000004
167614,2058,60888,1000011
167614,2058,60888,1000017
167614,2058,60888,1000018
167614,2058,60888,1000019
167634,2058,60706,1000004
167634,2058,60706,1000011
167634,2058,60706,1000017
167634,2058,60706,1000018
167634,2058,60706,1000019
167767,2056,60479,1000004
167767,2056,60479,1000007
167767,2056,60479,1000010
167767,2056,60479,1000011
167810,2058,60878,1000004
167810,2058,60878,1000010
167810,2058,60878,1000011
167869,2058,60994,1000004
167869,2058,60994,1000011
167869,2058,60994,1000017
167869,2058,60994,1000018
167869,2058,60994,1000019
168002,2058,61700,1000004
168002,2058,61700,1000010
168002,2058,61700,1000011
168128,2058,61293,1000001
168128,2058,61293,1000002
168128,2058,61293,1000003
168128,2058,61293,1000004
168128,2058,61293,1000011
168128,2058,61293,1000012
168128,2058,61293,1000013
168128,2058,61293,1000014
168128,2058,61293,1000017
168128,2058,61293,1000018
168128,2058,61293,1000019
168128,2058,61293,1000020
168170,2058,60888,1000004
168170,2058,60888,1000011
168170,2058,60888,1000017
168170,2058,60888,1000018
168170,2058,60888,1000019
168182,2056,61449,1000004
168182,2056,61449,1000010
168182,2056,61449,1000011
168186,2066,61627,1000001
168186,2066,61627,1000002
168186,2066,61627,1000011
168186,2066,61627,1000014
168273,2056,60479,1000001
168273,2056,60479,1000002
168273,2056,60479,1000003
168273,2056,60479,1000011
168273,2056,60479,1000012
168273,2056,60479,1000013
168273,2056,60479,1000017
168273,2056,60479,1000018
168279,2058,61293,1000001
168279,2058,61293,1000002
168279,2058,61293,1000003
168279,2058,61293,1000011
168279,2058,61293,1000012
168279,2058,61293,1000013
168279,2058,61293,1000014
168279,2058,61293,1000020
168284,2067,61669,1000001
168284,2067,61669,1000002
168284,2067,61669,1000011
168284,2067,61669,1000012
168284,2067,61669,1000013
168284,2067,61669,1000014
168457,2058,61293,1000001
168457,2058,61293,1000011
168457,2058,61293,1000014
168457,2058,61293,1000030
168694,2060,61553,1000001
168694,2060,61553,1000002
168694,2060,61553,1000019
168694,2060,61553,1000036
168827,2060,61557,1000001
168827,2060,61557,1000002
168827,2060,61557,1000004
168827,2060,61557,1000010
168827,2060,61557,1000011
168827,2060,61557,1000014
168898,2058,60925,1000001
168898,2058,60925,1000011
168898,2058,60925,1000019
168898,2058,60925,1000023
168970,2070,61695,1000003
168970,2070,61695,1000014
168970,2070,61695,1000041
169260,2070,61695,1000004
169260,2070,61695,1000011
169260,2070,61695,1000017
169260,2070,61695,1000018
169260,2070,61695,1000019
169311,2071,60522,1000001
169311,2071,60522,1000002
169311,2071,60522,1000011
169311,2071,60522,1000012
169311,2071,60522,1000013
169311,2071,60522,1000014
169314,2058,60459,1000001
169314,2058,60459,1000002
169314,2058,60459,1000003
169314,2058,60459,1000011
169314,2058,60459,1000012
169314,2058,60459,1000014
169314,2058,60459,1000019
169314,2058,60459,1000023
169379,2058,60878,1000001
169379,2058,60878,1000002
169379,2058,60878,1000011
169379,2058,60878,1000014
169417,2067,61663,1000001
169417,2067,61663,1000002
169417,2067,61663,1000003
169417,2067,61663,1000011
169417,2067,61663,1000014
169417,2067,61663,1000022
169417,2067,61663,1000040
169463,2058,60517,1000001
169463,2058,60517,1000002
169463,2058,60517,1000011
169463,2058,60517,1000014
170599,2066,61627,1000001
170599,2066,61627,1000002
170599,2066,61627,1000011
170599,2066,61627,1000019
170982,2602,70653,1000001
170982,2602,70653,1000003
170982,2602,70653,1000011
170982,2602,70653,1000012
170982,2602,70653,1000019
170982,2602,70653,1000023
170983,2619,71057,1000004
170983,2619,71057,1000010
170983,2619,71057,1000011
170983,2619,71057,1000012
170984,2619,70911,1000004
170984,2619,70911,1000011
170984,2619,70911,1000012
171001,2616,70862,1000003
171001,2616,70862,1000014
171001,2616,70862,1000041
171003,2627,71200,1000004
171003,2627,71200,1000012
171062,2619,70457,1000003
171062,2619,70457,1000019
171062,2619,70457,1000022
171062,2619,70457,1000023
171246,2600,70638,1000003
171246,2600,70638,1000014
171246,2600,70638,1000041
171256,2619,70966,1000004
171256,2619,70966,1000010
171256,2619,70966,1000011
171256,2619,70966,1000019
171266,2619,71130,1000004
171266,2619,71130,1000011
171266,2619,71130,1000012
171317,2619,70545,1000001
171317,2619,70545,1000004
171317,2619,70545,1000011
171317,2619,70545,1000012
171317,2619,70545,1000023
171369,2627,71739,1000001
171369,2627,71739,1000002
171369,2627,71739,1000011
171369,2627,71739,1000014
171399,2616,70422,1000003
171399,2616,70422,1000014
171399,2616,70422,1000041
171438,2602,70677,1000004
171438,2602,70677,1000011
171438,2602,70677,1000012
171438,2602,70677,1000013
171488,2627,71200,1000011
171488,2627,71200,1000012
171552,2616,70422,1000011
171552,2616,70422,1000038
171552,2616,70422,1000046
171639,2589,70445,1000003
171639,2589,70445,1000014
171639,2589,70445,1000041
171675,2613,70824,1000003
171675,2613,70824,1000019
171675,2613,70824,1000022
171675,2613,70824,1000023
171934,2602,70677,1000001
171934,2602,70677,1000002
171934,2602,70677,1000011
171934,2602,70677,1000012
171934,2602,70677,1000013
171934,2602,70677,1000014
172038,2619,71130,1000002
172038,2619,71130,1000011
172038,2619,71130,1000019
172038,2619,71130,1000020
172038,2619,71130,1000023
172065,2619,71345,1000001
172065,2619,71345,1000002
172065,2619,71345,1000003
172065,2619,71345,1000004
172065,2619,71345,1000010
172065,2619,71345,1000011
172065,2619,71345,1000012
172065,2619,71345,1000014
172065,2619,71345,1000019
172117,2627,71503,1000004
172117,2627,71503,1000010
172117,2627,71503,1000011
172209,2620,71229,1000004
172209,2620,71229,1000011
172209,2620,71229,1000012
172220,2619,71204,1000004
172220,2619,71204,1000010
172220,2619,71204,1000011
172220,2619,71204,1000012
172833,2616,70422,1000002
172833,2616,70422,1000011
172833,2616,70422,1000019
172833,2616,70422,1000020
172833,2616,70422,1000023
172861,3659,70428,1000001
172861,3659,70428,1000003
172861,3659,70428,1000004
172861,3659,70428,1000010
172861,3659,70428,1000011
172861,3659,70428,1000012
172861,3659,70428,1000017
172861,3659,70428,1000018
172861,3659,70428,1000019
172861,3659,70428,1000023
173112,2589,70532,1000004
173112,2589,70532,1000010
173112,2589,70532,1000011
173112,2589,70532,1000012
173112,2589,70532,1000019
173232,2620,71229,1000011
173232,2620,71229,1000012
173289,2627,71587,1000011
173289,2627,71587,1000012
173331,2627,70437,1000001
173331,2627,70437,1000011
173331,2627,70437,1000014
173331,2627,70437,1000023
173413,2619,71081,1000011
173413,2619,71081,1000012
173765,2586,70411,1000001
173765,2586,70411,1000002
173765,2586,70411,1000011
173765,2586,70411,1000019
174121,2588,70436,1000004
174121,2588,70436,1000010
174121,2588,70436,1000017
174121,2588,70436,1000018
174121,2588,70436,1000019
174177,2156,63066,1000004
174177,2156,63066,1000010
174177,2156,63066,1000011
174184,2156,63066,1000004
174184,2156,63066,1000010
174184,2156,63066,1000011
174184,2156,63066,1000012
174248,2132,63870,1000001
174248,2132,63870,1000002
174248,2132,63870,1000011
174248,2132,63870,1000014
174274,2156,64418,1000004
174274,2156,64418,1000010
174274,2156,64418,1000011
174323,2158,63875,1000004
174323,2158,63875,1000010
174323,2158,63875,1000011
174323,2158,63875,1000012
174330,2158,64906,1000004
174330,2158,64906,1000010
174330,2158,64906,1000011
174333,2097,63125,1000004
174333,2097,63125,1000010
174333,2097,63125,1000011
174333,2097,63125,1000012
174372,2158,64809,1000004
174372,2158,64809,1000010
174372,2158,64809,1000011
174403,2105,63257,1000001
174403,2105,63257,1000003
174403,2105,63257,1000011
174403,2105,63257,1000015
174403,2105,63257,1000016
174403,2105,63257,1000036
174466,2156,64418,1000003
174466,2156,64418,1000014
174466,2156,64418,1000041
174509,2107,63332,1000004
174509,2107,63332,1000010
174509,2107,63332,1000011
174544,2097,62927,1000004
174544,2097,62927,1000007
174544,2097,62927,1000010
174544,2097,62927,1000012
174545,2097,63074,1000004
174545,2097,63074,1000010
174545,2097,63074,1000011
174545,2097,63074,1000012
174568,2132,63746,1000002
174568,2132,63746,1000003
174568,2132,63746,1000011
174568,2132,63746,1000014
174568,2132,63746,1000020
174586,2132,63746,1000002
174586,2132,63746,1000003
174586,2132,63746,1000011
174586,2132,63746,1000020
174651,2156,63051,1000004
174651,2156,63051,1000010
174651,2156,63051,1000011
174651,2156,63051,1000012
174682,2132,63742,1000004
174682,2132,63742,1000007
174682,2132,63742,1000010
174682,2132,63742,1000011
174682,2132,63742,1000012
174689,2174,65129,1000004
174689,2174,65129,1000011
174689,2174,65129,1000012
174689,2174,65129,1000013
174800,2122,63524,1000004
174800,2122,63524,1000010
174800,2122,63524,1000011
174800,2122,63524,1000012
174867,2107,63332,1000004
174867,2107,63332,1000010
174867,2107,63332,1000011
174867,2107,63332,1000012
174901,2112,63429,1000001
174901,2112,63429,1000003
174901,2112,63429,1000011
174901,2112,63429,1000015
174901,2112,63429,1000016
174901,2112,63429,1000036
174906,2158,64731,1000004
174906,2158,64731,1000010
174906,2158,64731,1000011
174906,2158,64731,1000012
175454,2105,63253,1000004
175454,2105,63253,1000010
175454,2105,63253,1000011
175454,2105,63253,1000013
175514,2133,64021,1000004
175514,2133,64021,1000010
175514,2133,64021,1000011
175540,2132,63784,1000001
175540,2132,63784,1000002
175540,2132,63784,1000011
175540,2132,63784,1000014
175542,2134,64038,1000004
175542,2134,64038,1000011
175542,2134,64038,1000012
175542,2134,64038,1000013
175550,2159,65010,1000004
175550,2159,65010,1000010
175550,2159,65010,1000011
175682,2105,63273,1000001
175682,2105,63273,1000003
175682,2105,63273,1000011
175682,2105,63273,1000015
175682,2105,63273,1000016
175682,2105,63273,1000036
175684,2126,63645,1000001
175684,2126,63645,1000003
175684,2126,63645,1000007
175684,2126,63645,1000022
175701,2174,65231,1000004
175701,2174,65231,1000017
175701,2174,65231,1000018
175704,2145,64285,1000003
175704,2145,64285,1000014
175704,2145,64285,1000041
175754,2112,63429,1000004
175754,2112,63429,1000007
175754,2112,63429,1000010
175754,2112,63429,1000012
175814,2156,63875,1000004
175814,2156,63875,1000010
175814,2156,63875,1000011
175840,2713,63045,1000004
175840,2713,63045,1000010
175840,2713,63045,1000011
175840,2713,63045,1000013
175840,2713,63045,1000036
175908,2134,64038,1000004
175908,2134,64038,1000011
175908,2134,64038,1000012
175908,2134,64038,1000013
176059,2158,64782,1000004
176059,2158,64782,1000010
176059,2158,64782,1000017
176059,2158,64782,1000018
176059,2158,64782,1000019
176060,2713,63045,1000001
176060,2713,63045,1000002
176060,2713,63045,1000011
176060,2713,63045,1000014
176112,2140,63495,1000001
176112,2140,63495,1000002
176112,2140,63495,1000003
176112,2140,63495,1000011
176112,2140,63495,1000014
176112,2140,63495,1000020
176135,2132,63852,1000001
176135,2132,63852,1000002
176135,2132,63852,1000011
176135,2132,63852,1000014
176205,2158,64873,1000001
176205,2158,64873,1000019
176205,2158,64873,1000021
176205,2158,64873,1000036
176251,2132,63774,1000002
176251,2132,63774,1000003
176251,2132,63774,1000011
176251,2132,63774,1000020
176262,2094,62868,1000001
176262,2094,62868,1000002
176262,2094,62868,1000011
176262,2094,62868,1000014
176380,2134,64038,1000001
176380,2134,64038,1000002
176380,2134,64038,1000011
176380,2134,64038,1000014
176430,2174,64347,1000001
176430,2174,64347,1000003
176591,2132,63839,1000001
176591,2132,63839,1000002
176591,2132,63839,1000011
176591,2132,63839,1000014
177418,2156,63875,1000004
177418,2156,63875,1000010
177418,2156,63875,1000017
177418,2156,63875,1000018
177418,2156,63875,1000019
178374,2133,63968,1000004
178374,2133,63968,1000010
178374,2133,63968,1000017
178374,2133,63968,1000018
178374,2133,63968,1000019
178378,2104,63225,1000001
178378,2104,63225,1000003
178378,2104,63225,1000011
178378,2104,63225,1000015
178378,2104,63225,1000016
178378,2104,63225,1000036
179012,1848,56763,1000004
179012,1848,56763,1000010
179012,1848,56763,1000011
179012,1848,56763,1000012
179012,1848,56763,1000017
179012,1848,56763,1000018
179016,1848,56932,1000004
179016,1848,56932,1000010
179016,1848,56932,1000011
179016,1848,56932,1000012
179016,1848,56932,1000017
179016,1848,56932,1000018
179021,1763,53846,1000004
179021,1763,53846,1000010
179021,1763,53846,1000011
179021,1763,53846,1000012
179024,1763,53846,1000004
179024,1763,53846,1000010
179024,1763,53846,1000011
179024,1763,53846,1000012
179027,1898,58234,1000004
179027,1898,58234,1000011
179027,1898,58234,1000012
179027,1898,58234,1000013
179034,1823,53069,1000004
179034,1823,53069,1000010
179034,1823,53069,1000011
179039,1778,54987,1000001
179039,1778,54987,1000003
179039,1778,54987,1000011
179039,1778,54987,1000019
179039,1778,54987,1000036
179040,1814,53362,1000004
179040,1814,53362,1000010
179040,1814,53362,1000011
179040,1814,53362,1000012
179043,1848,56763,1000004
179043,1848,56763,1000010
179043,1848,56763,1000011
179043,1848,56763,1000012
179043,1848,56763,1000017
179043,1848,56763,1000018
179044,1763,53078,1000001
179044,1763,53078,1000002
179044,1763,53078,1000011
179044,1763,53078,1000014
179047,1868,54694,1000004
179047,1868,54694,1000010
179047,1868,54694,1000011
179047,1868,54694,1000012
179050,1763,54292,1000004
179050,1763,54292,1000010
179050,1763,54292,1000011
179050,1763,54292,1000013
193485,2485,69573,1000003
193485,2485,69573,1000014
193485,2485,69573,1000041
179053,1778,54987,1000004
179053,1778,54987,1000010
179053,1778,54987,1000011
179053,1778,54987,1000012
179054,1751,59190,1000004
179054,1751,59190,1000010
179054,1751,59190,1000011
179054,1751,59190,1000012
